# File Name: D:\OllieE\RT-qPCR\OE_RT-qPCR_PpPCO_ADH_17.04.2026.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272533378
# Instrument Serial Number: 272533378
# Heated Cover Serial Number:
# Block serial number: 22252916
# Run Start Date/Time: 2026-04-17 08:50:15 PM BST
# Run End Data/Time: 2026-04-17 09:44:12 PM BST
# Run Duration: 53 minutes 57 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2026-04-17 02:48:54 PM BST
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Standard Curve v1.8.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2026-04-17 04:49:37 PM BST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"299","M11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","62.58045196533203","67.74095916748047","70.54557800292969","86.58802032470703","","","","","FALSE"
"300","M12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.87246704101562","88.15860748291016","85.2417984008789","92.0850830078125","","","","","FALSE"
"301","M13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","70.87577056884766","64.03617858886719","90.16117095947266","77.4911117553711","","","","","FALSE"
"302","M14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","65.04529571533203","75.80924224853516","86.12469482421875","69.5302734375","","","","","FALSE"
"303","M15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","88.03080749511719","83.99432373046875","70.53939819335938","78.72447967529297","","","","","FALSE"
"304","M16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","75.58499145507812","63.139183044433594","67.06353759765625","70.65151977539062","","","","","FALSE"
"305","M17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","73.12007904052734","92.07144165039062","63.700462341308594","75.36284637451172","","","","","FALSE"
"306","M18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","78.61485290527344","67.51316833496094","71.21372985839844","74.24146270751953","","","","","FALSE"
"307","M19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","75.69925689697266","90.72578430175781","84.67031860351562","81.64258575439453","","","","","FALSE"
"308","M20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.80215454101562","69.86807250976562","65.6068115234375","86.9130859375","","","","","FALSE"
"309","M21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","75.36426544189453","90.27993774414062","80.74736022949219","70.42975616455078","","","","","FALSE"
"310","M22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","72.11197662353516","79.96232604980469","88.03697204589844","65.71954345703125","","","","","FALSE"
"311","M23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","78.6165542602539","66.16813659667969","84.78468322753906","81.98098754882812","","","","","FALSE"
"312","M24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","81.53239440917969","66.61672973632812","78.6165542602539","91.40141296386719","","","","","FALSE"
"313","N1","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.14749145507812","68.29537963867188","84.66273498535156","78.4969482421875","","","","","FALSE"
"314","N2","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.48380279541016","76.14274597167969","73.67642974853516","69.08011627197266","","","","","FALSE"
"315","N3","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","82.30852508544922","69.64064025878906","92.06167602539062","75.91853332519531","","","","","FALSE"
"316","N4","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","87.6895751953125","68.40748596191406","91.05272674560547","63.362754821777344","","","","","FALSE"
"317","N5","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","87.2432861328125","68.29637908935547","76.36843872070312","81.07713317871094","","","","","FALSE"
"318","N6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","85.78583526611328","65.71780395507812","89.03707885742188","62.802894592285156","","","","","FALSE"
"319","N7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","84.32837677001953","89.59764099121094","72.78085327148438","75.58364868164062","","","","","FALSE"
"320","N8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","65.82991790771484","74.35041809082031","92.73677062988281","84.77682495117188","","","","","FALSE"
"321","N9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","84.23213195800781","81.4275131225586","76.15482330322266","78.95944213867188","","","","","FALSE"
"322","N10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","INCONCLUSIVE","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.2476806640625","91.07540893554688","70.09683990478516","77.72541046142578","","","","","FALSE"
"323","N11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","68.52625274658203","64.59977722167969","81.76406860351562","87.14894104003906","","","","","FALSE"
"324","N12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","72.90145874023438","81.98843383789062","92.75818634033203","65.27288818359375","","","","","FALSE"
"325","N13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","85.00344848632812","67.96053314208984","81.3033447265625","64.5968017578125","","","","","FALSE"
"326","N14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","81.63970947265625","90.72179412841797","86.12469482421875","77.82748413085938","","","","","FALSE"
"327","N15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.1756591796875","70.31514739990234","82.08821105957031","88.03080749511719","","","","","FALSE"
"328","N16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","81.19121551513672","62.57855987548828","65.7180404663086","78.27598571777344","","","","","FALSE"
"329","N17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","93.6413803100586","77.94202423095703","91.1743392944336","87.02522277832031","","","","","FALSE"
"330","N18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","75.36284637451172","67.28888702392578","84.78245544433594","69.98020935058594","","","","","FALSE"
"331","N19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","73.45649719238281","62.80335998535156","91.51075744628906","77.71774291992188","","","","","FALSE"
"332","N20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.51075744628906","82.09114074707031","76.14781188964844","86.12811279296875","","","","","FALSE"
"333","N21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","73.68204498291016","78.28010559082031","71.10264587402344","86.91549682617188","","","","","FALSE"
"334","N22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.50422668457031","73.45774841308594","63.476585388183594","80.85951232910156","","","","","FALSE"
"335","N23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.8690185546875","65.60739135742188","91.28926086425781","83.55105590820312","","","","","FALSE"
"336","N24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.51356506347656","94.09296417236328","68.97183227539062","78.84085083007812","","","","","FALSE"
"337","O1","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","88.58641052246094","70.64958953857422","67.5106430053711","62.69012451171875","","","","","FALSE"
"338","O2","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","81.1874771118164","76.25484466552734","84.10221099853516","73.78853607177734","","","","","FALSE"
"339","O3","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","92.8464126586914","83.87799835205078","78.27273559570312","70.64958953857422","","","","","FALSE"
"340","O4","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.17433166503906","91.83746337890625","84.88694763183594","88.69851684570312","","","","","FALSE"
"341","O5","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.93800354003906","70.53861999511719","74.68675231933594","83.09514617919922","","","","","FALSE"
"342","O6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","81.30136108398438","71.7718505859375","91.27931213378906","64.3724594116211","","","","","FALSE"
"343","O7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.08116149902344","63.587677001953125","82.53459167480469","76.92899322509766","","","","","FALSE"
"344","O8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.60664367675781","86.90695190429688","83.54359436035156","77.71377563476562","","","","","FALSE"
"345","O9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","70.65776062011719","74.80860900878906","92.0850830078125","66.95565795898438","","","","","FALSE"
"346","O10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","87.93423461914062","66.28255462646484","75.03297424316406","62.91700744628906","","","","","FALSE"
"347","O11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.92079162597656","72.11616516113281","67.96532440185547","62.91700744628906","","","","","FALSE"
"348","O12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.74851989746094","81.5396957397461","94.10440826416016","89.50482177734375","","","","","FALSE"
"349","O13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","71.43638610839844","63.811927795410156","93.18852996826172","74.68800354003906","","","","","FALSE"
"350","O14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","84.21857452392578","67.1756591796875","70.76364135742188","80.40634155273438","","","","","FALSE"
"351","O15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","63.811927795410156","86.46106719970703","89.37629699707031","61.00881576538086","","","","","FALSE"
"352","O16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.28241729736328","77.82748413085938","88.36717987060547","74.91224670410156","","","","","FALSE"
"353","O17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.71774291992188","91.84716796875","71.99869537353516","85.0067367553711","","","","","FALSE"
"354","O18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","88.37088012695312","63.02763366699219","92.4078598022461","67.4010238647461","","","","","FALSE"
"355","O19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","80.63334655761719","91.1743392944336","66.27964782714844","87.4737777709961","","","","","FALSE"
"356","O20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","86.80094909667969","89.9408187866211","83.99748992919922","70.87731170654297","","","","","FALSE"
"357","O21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","84.33609771728516","91.28926086425781","88.48556518554688","78.39225769042969","","","","","FALSE"
"358","O22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","78.05581665039062","73.794189453125","62.579402923583984","70.87834930419922","","","","","FALSE"
"359","O23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","89.94348907470703","77.71936798095703","84.11180114746094","65.49524688720703","","","","","FALSE"
"360","O24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.28926086425781","80.74736022949219","77.83151245117188","84.22394561767578","","","","","FALSE"
"361","P1","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.68537902832031","77.9364242553711","89.37115478515625","67.95906829833984","","","","","FALSE"
"362","P2","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.2637939453125","81.07537078857422","71.21011352539062","64.82012176513672","","","","","FALSE"
"363","P3","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.1558837890625","62.69012451171875","81.07537078857422","67.28643798828125","","","","","FALSE"
"364","P4","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.38009643554688","63.362754821777344","81.41168212890625","72.44326782226562","","","","","FALSE"
"365","P5","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.28736877441406","84.66471099853516","70.65072631835938","80.8529052734375","","","","","FALSE"
"366","P6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","78.16222381591797","75.0230941772461","69.30538177490234","89.70974731445312","","","","","FALSE"
"367","P7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","70.31439208984375","66.72681427001953","80.8529052734375","90.94297790527344","","","","","FALSE"
"368","P8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","72.33240509033203","68.52059936523438","75.247314453125","89.82186126708984","","","","","FALSE"
"369","P9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","72.78927612304688","86.92457580566406","69.4237289428711","82.66154479980469","","","","","FALSE"
"370","P10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","73.0136489868164","84.45650482177734","87.59768676757812","77.38885498046875","","","","","FALSE"
"371","P11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","83.89558410644531","87.26112365722656","74.58423614501953","77.61322784423828","","","","","FALSE"
"372","P12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","89.72919464111328","66.17036437988281","71.21868896484375","93.09474182128906","","","","","FALSE"
"373","P13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","80.40634155273438","72.22126007080078","63.475555419921875","84.44282531738281","","","","","FALSE"
"374","P14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","72.55763244628906","92.96427917480469","79.84571838378906","76.93048858642578","","","","","FALSE"
"375","P15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.51203155517578","63.92405319213867","70.53939819335938","89.03993225097656","","","","","FALSE"
"376","P16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","83.09733581542969","89.26417541503906","93.3006591796875","70.9878921508789","","","","","FALSE"
"377","P17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","72.67152404785156","83.54893493652344","86.68881225585938","61.79411315917969","","","","","FALSE"
"378","P18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.15705871582031","88.8194351196289","61.457698822021484","72.33511352539062","","","","","FALSE"
"379","P19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.53165435791016","77.94202423095703","82.53968811035156","90.6136474609375","","","","","FALSE"
"380","P20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","62.80335998535156","82.6518325805664","74.01718139648438","88.8194351196289","","","","","FALSE"
"381","P21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","83.55105590820312","72.89701080322266","80.1866226196289","89.04631042480469","","","","","FALSE"
"382","P22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","62.91584396362305","80.41091918945312","89.60704803466797","75.81285095214844","","","","","FALSE"
"383","P23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.2707748413086","62.579402923583984","89.04631042480469","81.53239440917969","","","","","FALSE"
"384","P24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","85.34542846679688","76.37359619140625","89.49490356445312","69.75686645507812","","","","","FALSE"
